bay_id,slot,type_desc,category,from_day,to_day,from_day_name,to_day_name,days_human,start_time_human,end_time_human,duration_mins,duration_human,disability_ext_mins,disability_ext_human,effective_on_ph,exemption,plain_english,active_now
5064,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5064,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
8871,1,2P,timed_free,1,6,Monday,Saturday,Monday to Saturday,7:30am,11pm,120,2 hours,240,4 hours,False,Resident Permit Area 5,Park for up to 2 hours on Monday to Saturday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 4 hours. Exempt: Resident Permit Area 5. Free to park outside these hours.,True
5071,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5071,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
6919,1,P 10 Mins,timed_free,1,0,Monday,Sunday,Monday to Sunday,12am,11:59pm,10,10 minutes,20,20 minutes,True,,Park for up to 10 minutes on Monday to Sunday between 12am to 11:59pm. No payment required. Disability permit holders may stay up to 20 minutes. Free to park outside these hours. Also applies on public holidays.,True
8433,1,3P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,6:30pm,180,3 hours,360,6 hours,True,Resident Permit Area 1B,Park for up to 3 hours on Monday to Sunday between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 6 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours. Also applies on public holidays.,True
873,1,Disabled Only,disability,1,0,Monday,Sunday,Monday to Sunday,8:30pm,11:59pm,1440,24 hours,0,,True,,Disability permit holders only — max stay 24 hours. Applies Monday to Sunday 8:30pm to 11:59pm. Also applies on public holidays.,False
873,2,2P Disabled Only,disability,1,0,Monday,Sunday,Monday to Sunday,7:30am,8:30pm,120,2 hours,0,,True,,Disability permit holders only — max stay 2 hours. Applies Monday to Sunday 7:30am to 8:30pm. Also applies on public holidays.,True
663,1,3P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,180,3 hours,360,6 hours,False,,Park for up to 3 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 6 hours. Free to park outside these hours.,True
663,2,3P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,180,3 hours,360,6 hours,False,,Park for up to 3 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 6 hours. Free to park outside these hours.,False
6264,1,Loading Zone 30M,loading,1,0,Monday,Sunday,Monday to Sunday,7:30am,6:30pm,30,30 minutes,0,,False,,Loading zone — commercial vehicles only on Monday to Sunday 7:30am to 6:30pm. Regular parking allowed outside these hours.,True
2543,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5524,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5524,2,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
1732,1,1P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
1732,2,2P,timed_free,1,6,Monday,Saturday,Monday to Saturday,6:30pm,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 6:30pm to 8:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
1732,3,1P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
3366,1,2P,timed_free,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,Residents Permit Accepted,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Exempt: Residents Permit Accepted. Free to park outside these hours.,True
3366,2,2P,timed_free,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,Residents Permit Accepted,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. No payment required. Disability permit holders may stay up to 4 hours. Exempt: Residents Permit Accepted. Free to park outside these hours.,False
8814,1,2P,timed_free,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
776,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
776,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
3058,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
3058,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
679,1,1P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,9:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Friday between 9:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
679,2,2P,timed_free,1,6,Monday,Saturday,Monday to Saturday,6:30pm,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 6:30pm to 8:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
679,3,1P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Saturdays only between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
679,4,1P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
6011,1,Loading Zone 15M,loading,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,15,15 minutes,0,,False,,Loading zone — commercial vehicles only on Monday to Saturday 7:30am to 6:30pm. Regular parking allowed outside these hours.,True
6011,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
1472,1,Disabled Only,disability,1,0,Monday,Sunday,Monday to Sunday,8:30pm,11:59pm,1440,24 hours,0,,True,,Disability permit holders only — max stay 24 hours. Applies Monday to Sunday 8:30pm to 11:59pm. Also applies on public holidays.,False
1472,2,2P Disabled Only,disability,1,0,Monday,Sunday,Monday to Sunday,7:30am,8:30pm,120,2 hours,0,,True,,Disability permit holders only — max stay 2 hours. Applies Monday to Sunday 7:30am to 8:30pm. Also applies on public holidays.,True
6423,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
6423,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
6407,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
6407,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
3914,1,4P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
3914,2,4P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,False
2704,1,4P,timed_free,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Friday between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
4026,1,4P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,240,4 hours,480,8 hours,False,Residents Permit Accepted,Park for up to 4 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Exempt: Residents Permit Accepted. Free to park outside these hours.,True
4026,2,4P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,240,4 hours,480,8 hours,False,Residents Permit Accepted,Park for up to 4 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Exempt: Residents Permit Accepted. Free to park outside these hours.,False
2694,1,4P,timed_free,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Friday between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
834,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
834,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
1435,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
1435,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
4828,1,1P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
585,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
585,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
8926,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
8926,2,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
3909,1,4P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
3909,2,4P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,False
8978,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
